,0
تهران،تهران،شهرک صنعتی شماره 2 (ایبک آباد),2
کرمان،کرمان،ده ونک,2
خراسان رضوی،مشهد،امیرآباد,2
گیلان،رشت،سعادت آباد,2
یزد،یزد،رسالت  -  آرمان,2
تهران،تهران،باغ فدک,2
فارس،شیراز،آیت الله کاشانی,2
تهران،تهران،باغ دریاچه,2
تهران،تهران،ایستگاه راه آهن,2
مازندران،آمل،پردیس,2
تهران،تهران،بلوار دانشگاه,2
مازندران،چالوس، نوشهر و کلارآباد،امیرآباد,2
تهران،تهران،طالقانی(کرج),2
اصفهان،اصفهان،فاطمی,2
خوزستان،اهواز،بزرگراه یادگار امام جنوب,2
کردستان،سنندج،شهرک اندیشه,2
تهران،تهران،شهرک آرین,2
آذربایجان شرقی،تبریز،مهرشهر(کرج),2
هرمزگان،کیش،شاهین (منطقه 14 ),2
گیلان،رشت،تهران,2
اصفهان،اصفهان،نیاوران,2
تهران،تهران،ولیعصر (شالیکوبی),2
آذربایجان غربی،ارومیه،مدرس,2
کرمان،رفسنجان،پونک,2
یزد،یزد،پروفسور حسابی,2
یزد،یزد،میدان شهدای محراب,2
مازندران،ساری،ولنجک,2
کردستان،سنندج،گیشا,2
یزد،یزد،صدا و سیما,2
یزد،یزد،امام حسین  -  ولی عصر,2
البرز،کرج،زرکش,2
کردستان،سنندج،باغ فیض,2
تهران،تهران،اطلس,2
کردستان،سنندج،پاسداران,2
تهران،تهران،جانبازان,2
اصفهان،اصفهان،ولیعصر,2
البرز،کرج،کرج,2
اصفهان،اصفهان،عطاران,2
تهران،تهران،حرم,2
کرمانشاه،کرمانشاه،حجتی غربی,2
تهران،تهران،چرنداب,2
مرکزی،اراک،مسکن,2
تهران،تهران،دارسازی,2
تهران،تهران،کهندژ,2
تهران،تهران،مرکز شهر,2
تهران،تهران،دره گرم (منطقه9),2
همدان،همدان،کوی ششصد دستگاه,2
تهران،تهران،22 بهمن,2
خراسان رضوی،مشهد،دروازه شمیران,2
فارس،شیراز،دشتی  -  ارتش,2
فارس،شیراز،اقدسیه,2
البرز،کرج،آریا شهر,2
یزد،یزد،شهرزیبا,2
مازندران،آمل،پیچ شمرون,2
گیلان،رشت،نیاوران,2
فارس،شیراز،گویم,2
مرکزی،اراک،شهرک شهید بهشتی,2
تهران،تهران،باهنر شمالی,2
قم،قم،انصارالحسین,2
آذربایجان شرقی،تبریز،ستارخان,2
قم،قم،مصلی امام خمینی,2
البرز،کرج،شمس آباد  -  مجیدیه,2
آذربایجان غربی،ارومیه،شیخ تپه,2
البرز،کرج،نیروی هوایی,2
البرز،کرج،جاده قدیم کرج,2
مرکزی،اراک،سایر مناطق (خارج شهر),2
تهران،تهران،فخرآباد,2
تهران،تهران،زینبیه,2
تهران،تهران،شهرک بهشتی,2
همدان،همدان،چهار باغ خواجه رشید,2
خوزستان،اهواز،کارون,2
کرمان،کرمان،هروی,2
مرکزی،اراک،زیبا کنار,2
فارس،شیراز،عبدالمطلب,2
خراسان رضوی،مشهد،جماران,2
تهران،تهران،30 متری عمار,2
مازندران،آمل،توانیر,2
اصفهان،اصفهان،سئول,2
کردستان،سنندج،مجیدیه شمالی,2
یزد،یزد،میدان مدرسی,2
تهران،تهران،امام خمینی,2
کرمان،کرمان،جنت آباد,2
تهران،تهران،30 متری سعیدیه,2
تهران،تهران،پیام نور,2
همدان،همدان،خیابان اراک,2
البرز،کرج،ایرانشهر,2
خوزستان،اهواز،60 پاره,2
فارس،شیراز،مرودشت,2
یزد،یزد،شاهین شهر,2
قزوین،قزوین،تهران قدیم,2
اصفهان،اصفهان،جوادیه,2
تهران،تهران،شهرک سعدی ضلع غربی,2
خوزستان،اهواز،شهرک غرب,2
فارس،شیراز،کوی بیمه,2
مازندران،چالوس، نوشهر و کلارآباد،اختیاریه,2
البرز،کرج،شهرک محلاتی,2
لرستان،خرم آباد،شهران,2
البرز،کرج،بزرگراه ارتش,2
اصفهان،اصفهان،طبرسی,2
گیلان،رشت،صفاری,2
گیلان،رشت،احمد گوراب,2
گیلان،رشت،حسین آباد,2
تهران،تهران،پادادشهر,2
اصفهان،اصفهان،شمس آباد  -  مجیدیه,2
مازندران،آمل،خیابان دماوند,2
البرز،کرج،شاهین‌شهر (حومه),2
اصفهان،اصفهان،گلدشت غربی (منطقه8),2
اصفهان،اصفهان،پردیس,2
اصفهان،اصفهان،امیرآباد,2
کرمان،جیرفت،سهروردی,2
همدان،همدان،حصار دیزج,2
فارس،شیراز،یاغچیان,2
تهران،تهران،شهرک فرهنگیان,2
خوزستان،اهواز،قدوسی غربی,2
گیلان،رشت،میدان فرهنگ,2
همدان،همدان،خیابان شهدا,2
تهران،تهران،گلدشت حافظ,2
تهران،تهران،خیرآباد (منطقه2),2
البرز،کرج،فرجام,2
گیلان،رشت،شهرک غرب,2
آذربایجان شرقی،تبریز،ساری زمین,2
تهران،تهران،معراج,2
خراسان رضوی،مشهد،قلهک,2
تهران،تهران،پاسکیاب,2
مازندران،سلمانشهر (متل قو)،دریا گوشه,2
اصفهان،اصفهان،فلاح,2
تهران،تهران،بهاران 19/2,2
اصفهان،اصفهان،دارآباد,2
مرکزی،اراک،خیابان شهید بهشتی (عباس آباد),2
مازندران،آمل،فرمانیه,2
تهران،تهران،عبدالمطلب,2
البرز،کرج،پادادشهر,2
اصفهان،اصفهان،دانشگاه آزاد تبریز,2
مازندران،ساری،یوسف آباد,2
خراسان رضوی،مشهد،پردیسان,2
مازندران،سلمانشهر (متل قو)،آجودانیه,2
مازندران،آمل،فرهنگ شهر,2
اصفهان،اصفهان،مطهری شمالی,2
لرستان،خرم آباد،آبشار (منطقه9),2
تهران،تهران،فرهنگیان فاز یک,2
همدان،همدان،بلوار مصیب مجیدی,2
تهران،تهران،وزیرآباد,2
تهران،تهران،شهرک سعدی فاز 2,2
قم،قم،میدان بسیج,2
همدان،همدان،باغستان(کرج),2
فارس،شیراز،تهرانپارس (منطقه 8),2
اصفهان،اصفهان،بهشت زهرا,2
البرز،کرج،کمیل,2
مرکزی،اراک،اسلام شهر,2
مازندران،آمل،ستارخان,2
خوزستان،اهواز،رسالت شرق,2
قزوین،قزوین،شهرک غرب,2
مرکزی،اراک،شهرک حمید,2
البرز،کرج،پاتریس لومومبا,2
فارس،شیراز،گلشن,2
مازندران،ساری،فرح آباد,2
کرمانشاه،کرمانشاه،هفت تیر,2
مازندران،آمل،پاسداران,2
تهران،تهران،سه‌راه سیمین,2
تهران،تهران،ویلاشهر,2
یزد،یزد،میدان مارکار  -  دهم فروردین,2
تهران،تهران،دروازه شیراز,2
کردستان،سنندج،اکباتان,2
البرز،کرج،توحید,2
تهران،تهران،چاه قبله,2
گیلان،رشت،بهاران 19/4,2
تهران،تهران،بهشتی,2
البرز،کرج،سایر مناطق (خارج شهر),2
فارس،شیراز،سیدخندان,2
مازندران،آمل،هفده شهریور,2
لرستان،خرم آباد،شقایق,2
گیلان،رشت،بزرگراه جلال آل احمد,2
البرز،کرج،ابوذر (منطقه 14),2
آذربایجان شرقی،تبریز،فرودگاه تبریز,2
قزوین،قزوین،سرتک,2
اصفهان،اصفهان،کوی ایثار,2
یزد،یزد،فردوسی,2
مازندران،آمل،پونک,2
فارس،شیراز،تهران,2
تهران،تهران،چهار راه سعدی,2
فارس،شیراز،سیلاب,2
سیستان و بلوچستان،زاهدان،چمران,2
گیلان،رشت،استادسرا,2
هرمزگان،کیش،فلسطین,2
تهران،تهران،کوی کارمندان شمالی(کرج),2
تهران،تهران،میدان سنگ شیر,2
تهران،تهران،دباغیان,2
تهران،تهران،میدان شهید بهشتی,2
آذربایجان شرقی،تبریز،فولادشهر,2
البرز،هشتگرد و نظرآباد،راه آهن (هشتگرد),2
مازندران،آمل،پرستار,2
خوزستان،اهواز،مجتمع مسکونی گلستان,2
تهران،تهران،مقصودیه,2
همدان،همدان،جردن,2
خراسان رضوی،مشهد،دانیال,2
همدان،همدان،چهار باغ ارتش,2
مرکزی،اراک،آیت الله سعیدی,2
خراسان جنوبی،بیرجند،سبلان,2
کرمان،کرمان،بلوار امام حسین,2
لرستان،خرم آباد،اسلام شهر,2
آذربایجان شرقی،تبریز،عبد الرزاق,2
فارس،شیراز،17 شهریور,2
کرمانشاه،کرمانشاه،اشرفی اصفهانی,2
تهران،تهران،بلوار عدالت,2
تهران،تهران،کار اندیش,2
البرز،کرج،جیحون,2
اصفهان،اصفهان،صادقیه,2
تهران،تهران،جابرانصاری,2
تهران،تهران،رسالت شرق,2
تهران،تهران،شهرک الغدیر,2
خوزستان،اهواز،بلوار عدالت,2
قزوین،قزوین،سپه,2
کرمان،کرمان،میدان خواجو,2
گلستان،گرگان،سیدخندان,2
یزد،یزد،بلوار دهه فجر,2
یزد،یزد،اکرم آباد,2
یزد،یزد،وردآورد,2
تهران،تهران،خیابان معراج جنوبی,2
گیلان،رشت،زنجان,2
تهران،تهران،صدوقی - باهنر,2
یزد،یزد،فهادان,2
اصفهان،اصفهان،باغمیشه,2
آذربایجان شرقی،تبریز،شمس آباد  -  مجیدیه,2
تهران،تهران،عسگریه,2
قزوین،قزوین،عارف,2
البرز،هشتگرد و نظرآباد،طالقانی (هشتگرد),2
یزد،یزد،دهه فجر بالاتر از صاحب الزمان,2
یزد،یزد،شیخداد  -  نواب صفوی,2
تهران،تهران،میدان پاسداران,2
تهران،تهران،سفیرشمالی,2
تهران،تهران،بهاران,2
آذربایجان شرقی،تبریز،پونک,2
آذربایجان شرقی،تبریز،کوی کارمندان جنوبی(کرج),2
خوزستان،اهواز،چنیبه علیا,2
گیلان،رشت،امیرآباد,2
کرمانشاه،کرمانشاه،رشتیان,2
البرز،کرج،امیرآباد,2
خراسان رضوی،سبزوار،فردیس(کرج),2
اصفهان،اصفهان،پردیسان,2
گلستان،گرگان،فرمانیه,2
آذربایجان شرقی،تبریز،پل کابلی,2
مازندران،سلمانشهر (متل قو)،آزادی,2
هرمزگان،بندرعباس،میدان امامزاده عبدالله,2
اصفهان،اصفهان،کوی میرزمانی (سعدی، حافظ),2
هرمزگان،کیش،میدان حافظ,2
تهران،تهران،بلوار ساحلی,2
تهران،تهران،آزاد شهر,2
تهران،تهران،چهار باغ 45 متری اعتمادیه,2
اصفهان،اصفهان،میدان امام علی,2
خوزستان،اهواز،بهارستان (حومه),2
اصفهان،اصفهان،سیدخندان,2
خوزستان،اهواز،کوی کارمندان شمالی(کرج),2
تهران،تهران،سرحد آباد(کرج),2
کرمان،کرمان،شهرک ایرانمنش فاز2,2
تهران،تهران،بلوار مصیب مجیدی,2
البرز،کرج،امامزاده عبدالله,2
اصفهان،اصفهان،حافظ,2
مازندران،بابل،هفت حوض,2
تهران،تهران،راه آهن (هشتگرد),2
گیلان،رشت،ابوریحان,2
کرمان،کرمان،خلیج فارس,2
سمنان،سمنان،باغ فامیلی,2
گیلان،رشت،چیتگر,2
مازندران،آمل،ستاری,2
همدان،همدان،چهار باغ کاشانی,2
کرمانشاه،کرمانشاه،خیابان هنرستان,2
خراسان رضوی،مشهد،گوهردشت(کرج),2
کرمان،کرمان،پیروزی,2
البرز،کرج،پردیس,2
تهران،تهران،حسن آباد(کرج),2
تهران،تهران،خیابان مهدیه,2
بوشهر،بوشهر،فرودگاه,2
مازندران،آمل،ولنجک,2
قم،قم،تهرانپارس (منطقه 8),2
هرمزگان،کیش،ائل گلی,2
قم،قم،شهرک آپادانا,2
تهران،تهران،مولوی,2
گیلان،رشت،خیابان کارگر جنوبی,2
یزد،یزد،الهیه,2
مازندران،آمل،پاسداران (۶ بهمن),2
تهران،تهران،بلوار امین,2
مرکزی،اراک،سبحانی,2
مرکزی،اراک،خیابان قائم مقام,2
تهران،تهران،عارف,1
گیلان،رشت،شوش,1
بوشهر،بوشهر،بهشت صادق,1
اصفهان،اصفهان،جمالزاده,1
مازندران،بابل،تهرانسر,1
گیلان،رشت،انام,1
تهران،تهران،چهارراه بانک,1
گیلان،رشت،تهرانسر,1
یزد،یزد،خیابان بهشتی,1
تهران،تهران،خیابان جهان,1
تهران،تهران،جدیری,1
آذربایجان غربی،ارومیه،دانشکده,1
البرز،کرج،مجیدیه شمالی,1
لرستان،خرم آباد،گلشن (منطقه4),1
کردستان،سنندج،مردوخ,1
کرمانشاه،کرمانشاه،کامرانیه,1
تهران،تهران،بلوار ایرج میرزا,1
اصفهان،اصفهان،کارگر شمالی,1
فارس،شیراز،شهران,1
خراسان رضوی،مشهد،مطهری (منطقه ۷),1
تهران،تهران،میدان شهدای محراب,1
یزد،یزد،تهرانسر,1
اصفهان،اصفهان،حصه,1
اصفهان،اصفهان،نظام آباد,1
اصفهان،اصفهان،گلشهر,1
اصفهان،اصفهان،هفتون,1
کرمانشاه،کرمانشاه،تهرانپارس (منطقه 8),1
همدان،همدان،قلهک,1
همدان،همدان،پاسداران,1
اصفهان،اصفهان،چهار باغ بعثت,1
یزد،یزد،اکرمیه,1
مازندران،آمل،چیتگر,1
آذربایجان شرقی،تبریز،معالی آباد,1
همدان،همدان،میدان مدرس,1
یزد،یزد،میدان سیلو,1
اصفهان،اصفهان،خواجه نظام الملک,1
مازندران،سلمانشهر (متل قو)،دانیال,1
فارس،شیراز،سایر,1
اصفهان،اصفهان،استقلال,1
گیلان،رشت،ظفر,1
آذربایجان شرقی،تبریز،دردشت,1
یزد،یزد،میدان جانباز,1
کردستان،سنندج،شهدا (فرح),1
خوزستان،اهواز،گیشا,1
قزوین،قزوین،عدل,1
تهران،تهران،فاز 4 کوروش,1
بوشهر،بوشهر،امامزاده,1
تهران،تهران،میدان 9 دی,1
تهران،تهران،قاضی کتی,1
کرمانشاه،کرمانشاه،گمرک,1
هرمزگان،بندرعباس،شهرک الهیه جنوبی,1
تهران،تهران،سایر,1
مرکزی،اراک،شهرک بعثت,1
البرز،هشتگرد و نظرآباد،سعادت آباد,1
گیلان،رشت،شهران,1
مازندران،آمل،مدرس,1
قم،قم،حکیمیه,1
سیستان و بلوچستان،زاهدان،پهلوانی,1
ایلام،ایلام،جمهوری,1
تهران،تهران،میرزا طاهر,1
البرز،کرج،دیباجی,1
اصفهان،اصفهان،شهید رجایی,1
تهران،تهران،میدان رازی,1
گیلان،رشت،کسبخ,1
کردستان،سنندج،سعادت آباد,1
کرمانشاه،کرمانشاه،اتوبوسرانی,1
البرز،کرج،نوروزیان,1
همدان،همدان،چهار باغ شهید رجایی,1
تهران،تهران،باهنر,1
مازندران،آمل،منفرد نیاکی,1
سمنان،سمنان،قایم,1
البرز،کرج،رباط,1
هرمزگان،کیش،فاز 3 کوروش,1
فارس،شیراز،خورشید,1
تهران،تهران،شهرک شهید مطهری,1
کرمان،جیرفت،شهرک الهیه غرب,1
اصفهان،اصفهان،زند,1
اصفهان،اصفهان،افسریه,1
مازندران،ساری،امیرآباد,1
کرمان،کرمان،جمهوری,1
قم،قم،خطیب,1
اصفهان،اصفهان،اتوبان بابایی,1
خوزستان،اهواز،فاز 5 پادادشهر,1
تهران،تهران،گاز شرقی,1
مازندران،چالوس، نوشهر و کلارآباد،سهروردی,1
آذربایجان شرقی،تبریز،شهرک شهید بهشتی خیابان نماز,1
کرمان،کرمان،امیرالمومنین,1
کرمان،کرمان،شهرری,1
قزوین،قزوین،رودکی,1
فارس،شیراز،گلدشت محمدی,1
تهران،تهران،صفاری,1
البرز،کرج،طالقانی,1
تهران،تهران،باغ معین,1
کرمان،کرمان،پادادشهر,1
قم،قم،گلشهر(کرج),1
بوشهر،بوشهر،باغ زهرا,1
اصفهان،اصفهان،فلکه گاز (آزادی),1
کردستان،سنندج،فاطمی,1
فارس،شیراز،رباط,1
قزوین،قزوین،پاسداران,1
آذربایجان شرقی،تبریز،مولانا,1
قم،قم،قلهک,1
قم،قم،تهران ویلا,1
مازندران،آمل،گرجی محله,1
فارس،شیراز،پرند,1
همدان،همدان،فردوسی,1
مازندران،ساری،کاوه,1
قم،قم،صنایع (میرزای شیرازی),1
خوزستان،اهواز،تهران نو,1
البرز،هشتگرد و نظرآباد،شهرک اکباتان,1
مرکزی،اراک،اتوبان باکری,1
اصفهان،اصفهان،زیتون کارمندی,1
گیلان،رشت،ازگل,1
گیلان،رشت،انرژی اتمی(کرج),1
یزد،یزد،سلمان فارسی پایین تر از بسیج,1
البرز،کرج،جابرانصاری,1
گیلان،رشت،شهرزیبا,1
خراسان رضوی،مشهد،بلوار ارتش شرق,1
مازندران،بابل،گرجی آباد,1
اصفهان،اصفهان،لادان ( بلوار ایت اله اشرفی اصفهانی),1
مازندران،چالوس، نوشهر و کلارآباد،زوات (چالوس),1
کرمان،کرمان،احمدی,1
گیلان،رشت،پسیخان,1
خراسان رضوی،سبزوار،کیانمهر(کرج),1
قزوین،قزوین،شهرک شهید رجایی,1
البرز،کرج،مطهری (منطقه1),1
اردبیل،اردبیل،جدیری,1
مازندران،ساری،کوی اصحاب,1
البرز،کرج،ملاصدرا,1
کرمان،کرمان،میدان عاشورا,1
گیلان،رشت،مرداویج ( بین میدان ازادی و فرایبورگ),1
فارس،شیراز،دامپزشکی,1
خوزستان،اهواز،خزانه,1
البرز،کرج،بهار,1
تهران،تهران،مهدی آباد,1
لرستان،خرم آباد،فلک‌الدین (منطقه10),1
مرکزی،اراک،اسدآبادی (منطقه5),1
تهران،تهران،میانرود,1
کرمان،کرمان،دولت,1
قم،قم،فرهنگیان فاز 2,1
گیلان،رشت،آج بیشه,1
آذربایجان غربی،ارومیه،پرند,1
البرز،کرج،رسالت,1
خراسان رضوی،مشهد،نیاوران,1
تهران،تهران،بهمنی,1
سمنان،سمنان،سعدی,1
کردستان،سنندج،تعریف,1
آذربایجان شرقی،تبریز،شیخ بهایی,1
سیستان و بلوچستان،زاهدان،قلهک,1
اردبیل،اردبیل،تهران,1
گیلان،رشت،استخر,1
لرستان،خرم آباد،شمشیرآباد (منطقه7),1
فارس،شیراز،راه آهن,1
مازندران،چالوس، نوشهر و کلارآباد،علی آباد (نوشهر),1
خوزستان،اهواز،فردوس غرب,1
همدان،همدان،میدان آزادی,1
اصفهان،اصفهان،زرهی,1
خراسان رضوی،مشهد،میدان انقلاب,1
فارس،شیراز،پرستش,1
آذربایجان غربی،ارومیه،مولوی,1
اصفهان،اصفهان،قائم مقام  -  سنائی,1
آذربایجان شرقی،تبریز،ایرانشهر,1
تهران،تهران،مدرس جنوبی,1
اصفهان،اصفهان،قنات کوثر,1
گیلان،رشت،نقره دشت,1
اصفهان،اصفهان،گلستان جنوبی,1
قزوین،قزوین،باقر‌آباد,1
قم،قم،زیباشهر,1
فارس،شیراز،شهرک اکباتان,1
البرز،کرج،میدان المپیک,1
خراسان رضوی،مشهد،میدان امامزاده عبدالله,1
فارس،شیراز،فرامرز عباسی,1
مازندران،آمل،شریعتی,1
قزوین،قزوین،دروازه رشت,1
اصفهان،اصفهان،شهرک بنفشه(کرج),1
فارس،شیراز،کمیل,1
خراسان رضوی،سبزوار،جردن  -  ولیعصر,1
کرمان،کرمان،پاسداران,1
کرمان،کرمان،شهرک جماران,1
البرز،کرج،فرشته,1
یزد،یزد،بلوار سلمان فارسی,1
قزوین،قزوین،استاد معین,1
فارس،شیراز،اختیاریه,1
قزوین،قزوین،هادی‌آباد,1
تهران،تهران،چهارراه فرهنگ (منطقه1),1
اردبیل،اردبیل،خزانه,1
تهران،تهران،پل بند (نظام‌آباد),1
همدان،همدان،جردن  -  ولیعصر,1
آذربایجان شرقی،تبریز،کوی فرهنگیان,1
البرز،کرج،میدان ولیعصر,1
خراسان رضوی،مشهد،مجیدیه جنوبی,1
گیلان،رشت،بزرگمهر,1
تهران،تهران،استقامت,1
مازندران،بابل،شهرک شمال,1
لرستان،خرم آباد،آبشار,1
تهران،تهران،بلوار جمهوری,1
تهران،تهران،صدرا,1
تهران،تهران،شریعتی جنوبی,1
اصفهان،اصفهان،پایگاه هشتم شکاری,1
البرز،کرج،خیابان مرتضوی,1
آذربایجان شرقی،تبریز،تهران نو,1
تهران،تهران،حضرت پور,1
لرستان،خرم آباد،چیتگر,1
یزد،یزد،میدان نماز,1
خوزستان،اهواز،جنت آباد,1
خوزستان،اهواز،آریا شهر,1
فارس،شیراز،بزرگراه نواب صفوی,1
کرمان،کرمان،خیابان سرباز,1
قزوین،قزوین،شهریار,1
کردستان،سنندج،قطارچیان,1
خراسان رضوی،مشهد،فردیس(کرج),1
تهران،تهران،قراملک,1
خراسان رضوی،مشهد،کمپلو جنوبی,1
تهران،تهران،کیوانفر,1
گلستان،گرگان،نعمت آباد,1
مازندران،چالوس، نوشهر و کلارآباد،دزدک(نوشهر),1
تهران،تهران،بلوار آیت الله خامنه‌ای,1
قزوین،قزوین،توحید,1
فارس،شیراز،پانصد دستگاه,1
قم،قم،ملاصدرا,1
تهران،تهران،کرج - گوهردشت,1
تهران،تهران،اسلام آباد(کرج),1
گیلان،رشت،سام,1
همدان،همدان،ساسانی(کرج),1
تهران،تهران،کوی پردیس,1
مرکزی،اراک،کشتارگاه,1
همدان،همدان،میدان عین القضات,1
کرمانشاه،کرمانشاه،تهرانسر,1
تهران،تهران،میدان مدرسی,1
همدان،همدان،کوی منوچهری,1
البرز،کرج،اسلام شهر,1
آذربایجان غربی،ارومیه،امین,1
فارس،شیراز،عباس‌آباد,1
البرز،کرج،قاسم‌أباد (شهرک غرب),1
کردستان،سنندج،آغه ‌زمان (آقا زمان),1
البرز،کرج،نعمت آباد,1
البرز،کرج،فاز 4 کوروش,1
مازندران،بابل،رودکی,1
اصفهان،اصفهان،دولت,1
البرز،کرج،بزرگمهر,1
قم،قم،پاسداران,1
فارس،شیراز،هروی,1
تهران،تهران،میدان عدل خمینی,1
البرز،کرج،شاهین (منطقه 14 ),1
یزد،یزد،ابن سینا,1
قزوین،قزوین،شاهین ویلا(کرج),1
آذربایجان غربی،ارومیه،موسوی,1
فارس،شیراز،جمهوری(کرج),1
کردستان،سنندج،شهرک سعدی ضلع غربی,1
قم،قم،گیشا,1
یزد،یزد،قلهک,1
خوزستان،اهواز،نیاوران,1
البرز،هشتگرد و نظرآباد،ستارخان,1
بوشهر،بوشهر،باهنر,1
قم،قم،میدان یزدباف,1
تهران،تهران،شهرک امیردشت (کلارآباد),1
گیلان،رشت،تهرانپارس (منطقه ۴),1
کردستان،سنندج،یوسف آباد,1
یزد،یزد،استقلال  -  بهار آزادی,1
گیلان،رشت،گیشا,1
اصفهان،اصفهان،گلسار,1
مازندران،ساری،دبستان  -  مجیدیه,1
تهران،تهران،دینکان,1
کرمانشاه،کرمانشاه،کیهانشهر,1
تهران،تهران،فروغی,1
تهران،تهران،لتینگان (نوشهر),1
آذربایجان شرقی،تبریز،بزرگراه رسالت,1
یزد،یزد،ارگ جدید یزد,1
گیلان،رشت،نارمک,1
البرز،کرج،تجریش,1
تهران،تهران،دیانتی,1
آذربایجان شرقی،تبریز،آپادانا,1
گیلان،رشت،ملاصدرا,1
تهران،تهران،زوات (چالوس),1
البرز،کرج،همتی فر,1
تهران،تهران،خلدبرین,1
خراسان رضوی،مشهد،همت غرب,1
مرکزی،اراک،فاطمی,1
خوزستان،اهواز،عین دو,1
یزد،یزد،نعیم آباد (آبشاهی),1
سیستان و بلوچستان،زاهدان،نصر,1
همدان،همدان،تپه مصلی,1
اصفهان،اصفهان،دورشهر,1
لرستان،خرم آباد،مصلی,1
مازندران،ساری،سایر مناطق (خارج شهر),1
مرکزی،اراک،17 شهریور,1
فارس،شیراز،سازمان برنامه,1
کرمان،کرمان،بزرگراه امام علی,1
قم،قم،هدایت,1
تهران،تهران،امیرالمومنین,1
کردستان،سنندج،پل بند (نظام‌آباد),1
فارس،شیراز،سجادیه,1
مرکزی،اراک،کیو(میدان کیو),1
مرکزی،اراک،گیشا,1
تهران،تهران،سناباد,1
مازندران،بابل،جنت آباد,1
اصفهان،اصفهان،نامجو,1
همدان،همدان،جمالزاده,1
تهران،تهران،بلوار آزادی,1
خوزستان،اهواز،کوی فولاد,1
همدان،همدان،تپه هگمتانه,1
فارس،شیراز،تهران_آزادی,1
تهران،تهران،فرهنگیان فاز 2,1
همدان،همدان،چهار باغ فلسطین,1
قم،قم،دشتی  -  ارتش,1
فارس،شیراز،مصباح(کرج),1
کرمانشاه،کرمانشاه،جلیلی,1
قم،قم،هفت حوض,1
البرز،کرج،میدان فردوسی,1
البرز،کرج،میدان خراسان,1
آذربایجان شرقی،تبریز،صنایع (میرزای شیرازی),1
مرکزی،اراک،شهرک علی ابن ابیطالب,1
آذربایجان غربی،ارومیه،سعدی,1
قزوین،قزوین،دوراه همدان,1
اصفهان،اصفهان،سی متری جی,1
مرکزی،اراک،میرداماد,1
آذربایجان شرقی،تبریز،لک لر,1
تهران،تهران،انقلاب (چهارمردان),1
فارس،شیراز،شهرزیبا,1
فارس،شیراز،توانیر,1
کرمان،کرمان،مطهری (منطقه ۷),1
تهران،تهران،بزرگراه امام رضا,1
تهران،تهران،چهار باغ,1
مازندران،ساری،فاز 5 پادادشهر,1
البرز،کرج،جی – شبیری,1
کرمانشاه،کرمانشاه،فرگاز(کرج),1
آذربایجان شرقی،تبریز،هروی,1
مازندران،آمل،شاهین (منطقه 5 ),1
مرکزی،اراک،شهرک مشاور,1
تهران،تهران،امام جعفر صادق,1
ایلام،ایلام،آیت الله حیدری,1
تهران،تهران،خیابان هنرستان,1
آذربایجان شرقی،تبریز،چهار باغ بالا,1
البرز،کرج،شهرک آپادانا,1
قم،قم،زنجان,1
خراسان رضوی،مشهد،فرشته,1
آذربایجان شرقی،تبریز،قیطریه,1
تهران،تهران،خیابان قارن,1
فارس،شیراز،ایرانشهر,1
خراسان رضوی،مشهد،دارآباد,1
هرمزگان،کیش،زرگری,1
کرمان،کرمان،فردوس غرب,1
یزد،یزد،گازرگاه,1
البرز،کرج،صارمی,1
تهران،تهران،شمس تبریزی,1
یزد،یزد،مجیدیه شمالی,1
خراسان رضوی،مشهد،تهران نو,1
گیلان،رشت،یوسف آباد,1
اصفهان،اصفهان،اتوبان محلاتی,1
کرمان،کرمان،جهان نما(کرج),1
یزد،یزد،یوسف آباد,1
یزد،یزد،خرمشهر -  مدرس,1
اصفهان،اصفهان،فردوس غرب,1
سیستان و بلوچستان،زاهدان،دانش,1
البرز،کرج،شیمی گیاه,1
کرمان،کرمان،محله سلمان فارسی,1
آذربایجان شرقی،تبریز،میدان شهدا,1
مرکزی،اراک،بلوار فاطمیه,1
آذربایجان شرقی،تبریز،شهرک آزادی,1
آذربایجان شرقی،تبریز،حکیم نظامی,1
قم،قم،قیطریه,1
یزد،یزد،میدان آیت الله خاتمی,1
مازندران،چالوس، نوشهر و کلارآباد،شهرک امیردشت (کلارآباد),1
البرز،کرج،کرد محله,1
مازندران،سلمانشهر (متل قو)،سیدخندان,1
فارس،شیراز،کوی طلاب,1
کرمان،کرمان،بیست و دو بهمن,1
مرکزی،اراک،ظفر,1
مازندران،چالوس، نوشهر و کلارآباد،آزادی,1
فارس،شیراز،جردن,1
گیلان،رشت،بیست و دو بهمن,1
یزد،یزد،دخمه زرتشتیان,1
همدان،همدان،جنت آباد,1
اصفهان،اصفهان،میدان الغدیر,1
خراسان رضوی،مشهد،بلوار هوانیروز,1
یزد،یزد،سپاهان شهر,1
قزوین،قزوین،جانبازان,1
آذربایجان شرقی،تبریز،اتوبان محلاتی,1
تهران،تهران،شهر صنعتی,1
البرز،کرج،سلطان منش,1
مرکزی،اراک،میدان دارایی,1
مازندران،آمل،دامپزشکی,1
اصفهان،اصفهان،گیشا,1
البرز،هشتگرد و نظرآباد،پیروزی,1
گیلان،رودسر،سایر- کرج,1
البرز،کرج،عباس آباد  -  اندیشه,1
آذربایجان شرقی،تبریز،شاهین ویلا(کرج),1
تهران،تهران،جواهری,1
خراسان رضوی،مشهد،کوی بیمه,1
مازندران،سلمانشهر (متل قو)،بزرگراه ارتش,1
اصفهان،اصفهان،مهرشهر(کرج),1
