,0
خراسان رضوی،مشهد،ولنجک,3
قم،قم،گلبرگ غربی,3
کردستان،سنندج،مردوخ,3
مازندران،آمل،ولنجک,2
یزد،یزد،محمود آباد,2
تهران،تهران،بهمنی,2
قزوین،قزوین،جنت آباد,2
تهران،تهران،خیابان مهدیه,2
بوشهر،بوشهر،فرودگاه,2
تهران،تهران،کلخوران,2
مرکزی،اراک،خیابان قائم مقام,2
قم،قم،اتوبان تهران کرج,2
کرمانشاه،کرمانشاه،خیابان هنرستان,2
تهران،تهران،ولیعصر (شالیکوبی),2
تهران،تهران،مولوی,2
مازندران،آمل،پاسداران (۶ بهمن),2
هرمزگان،کیش،میدان حافظ,2
تهران،تهران،شهرک آرین,2
قم،قم،تهرانپارس (منطقه 8),2
البرز،کرج،پردیس,2
اصفهان،اصفهان،کارگر شمالی,2
تهران،تهران،بلوار آزادی,2
تهران،تهران،دیانتی,2
کرمانشاه،کرمانشاه،تهرانسر,2
فارس،شیراز،مجیدیه جنوبی,2
قزوین،قزوین،قلهک,2
خوزستان،اهواز،آزاد شهر,2
گیلان،رشت،گیشا,2
اصفهان،اصفهان،فلاح,2
اصفهان،اصفهان،جوادیه,2
البرز،کرج،قاسم‌أباد (شهرک غرب),2
یزد،یزد،شاهین شهر,2
مازندران،ساری،شهرک الهیه غرب,2
تهران،تهران،عدل,2
تهران،تهران،قائمیه,2
مرکزی،اراک،کشتارگاه,2
کردستان،سنندج،پل بند (نظام‌آباد),2
البرز،کرج،بزرگراه ارتش,2
مازندران،آمل،فرمانیه,2
لرستان،خرم آباد،تمدن (منطقه2),2
تهران،تهران،رسالت  -  آرمان,2
تهران،تهران،ویلاشهر,2
قم،قم،ملاصدرا,2
کردستان،سنندج،اکباتان,2
البرز،کرج،توحید,2
همدان،همدان،خیابان بنی هاشم,2
تهران،تهران،دروازه شیراز,2
قم،قم،گیشا,2
آذربایجان شرقی،تبریز،ساری زمین,2
البرز،کرج،تهران شوش,2
یزد،یزد،چاه قبله,2
البرز،کرج،نیروی هوایی,2
اصفهان،اصفهان،پردیسان,2
گیلان،رشت،نارمک,2
فارس،شیراز،سایر,2
آذربایجان شرقی،تبریز،پل کابلی,2
مازندران،سلمانشهر (متل قو)،آزادی,2
اصفهان،اصفهان،کوی میرزمانی (سعدی، حافظ),2
فارس،شیراز،سیلاب,2
تهران،تهران،بلوار ساحلی,2
آذربایجان شرقی،تبریز،ستارخان,2
البرز،کرج،شاهین (منطقه 5 ),2
اصفهان،اصفهان،سیدخندان,2
همدان،همدان،چهار باغ خواجه رشید,2
تهران،تهران،دانشجو,2
مرکزی،اراک،زیبا کنار,2
اصفهان،اصفهان،حافظ,2
البرز،کرج،زرکش,2
همدان،همدان،تپه هگمتانه,2
گیلان،رشت،ابوریحان,2
همدان،همدان،امیرآباد,2
گیلان،رشت،استادسرا,2
مازندران،آمل،خیابان دماوند,2
تهران،تهران،دارسازی,2
مازندران،بابل،جنت آباد,2
مرکزی،اراک،گیشا,2
قم،قم،شهرک آپادانا,2
فارس،شیراز،پرستار,2
تهران،تهران،زرهی,2
اصفهان،اصفهان،میدان امام حسین,2
اصفهان،اصفهان،شهرک راه آهن,2
لرستان،خرم آباد،شهرک بسیجیان,2
تهران،تهران،میدان دانشجو,2
کرمانشاه،کرمانشاه،میدان رسالت,2
البرز،کرج،پادادشهر,2
مازندران،آمل،پاسداران,2
آذربایجان شرقی،تبریز،راهنمایی و رانندگی,2
مازندران،آمل،سعادت آباد,2
کرمان،کرمان،شهرک ولیعصر,2
یزد،یزد،میدان شهدای محراب,2
خراسان رضوی،مشهد،امیرآباد,2
تهران،تهران،شهرک سعدی ضلع غربی,2
کردستان،سنندج،مجیدیه شمالی,2
مرکزی،اراک،پونک,2
مازندران،بابل،آیت الله کاشانی,2
تهران،تهران،پاسکیاب,2
آذربایجان غربی،ارومیه،مدرس,2
تهران،تهران،شهرک بهشتی,2
یزد،یزد،امام حسین  -  ولی عصر,2
اصفهان،اصفهان،عطاران,2
تهران،تهران،نمک آبرود (هیچرود),2
تهران،تهران،فخرآباد,2
تهران،تهران،اطلس,2
فارس،شیراز،اقدسیه,2
فارس،شیراز،بلوار فردوس,2
البرز،کرج،جاده قدیم کرج,2
اصفهان،اصفهان،کوی بیمه,2
کردستان،سنندج،پاسداران,2
کرمان،رفسنجان،شهرک غرب,2
مازندران،بابل،باغ فیض,2
تهران،تهران،صفاری,2
البرز،هشتگرد و نظرآباد،باغستان(کرج),2
مازندران،ساری،جنت آباد,2
هرمزگان،کیش،شاهین (منطقه 14 ),2
تهران،تهران،دره گرم (منطقه9),2
کرمان،کرمان،بزرگراه آیت اله خامنه ای,2
تهران،تهران،22 بهمن,2
آذربایجان شرقی،تبریز،دروازه دولت,2
مازندران،آمل،شهرری,2
مازندران،ساری،تهرانپارس,2
تهران،تهران،کارمندان,2
گیلان،رشت،درکه,2
تهران،تهران،داماهی,2
گیلان،رشت،نیاوران,2
تهران،تهران،زینبیه,2
مازندران،بابل،فلسطین,2
یزد،یزد،رسالت  -  آرمان,2
تهران،تهران،ولایت,2
قم،قم،ستارخان,2
کردستان،سنندج،شهرک اندیشه,2
قم،قم،آزادی,2
آذربایجان شرقی،تبریز،فردیس(کرج),2
تهران،تهران،شهید بهشتی,2
قم،قم،چهارراه گلسار,2
گیلان،رشت،تهران,2
مرکزی،اراک،سایر مناطق (خارج شهر),2
مازندران،چالوس، نوشهر و کلارآباد،امیرآباد,2
تهران،تهران،بلوار دانشگاه,2
تهران،تهران،خاورداران,2
خراسان رضوی،مشهد،دروازه شمیران,2
فارس،شیراز،آیت الله کاشانی,2
خراسان رضوی،مشهد،فردوس غرب,2
تهران،تهران،مصوری,2
مازندران،آمل،پردیس,2
تهران،تهران،ایستگاه راه آهن,2
کردستان،سنندج،گیشا,2
خوزستان،اهواز،کوی رمضان,2
البرز،هشتگرد و نظرآباد،طالقانی (هشتگرد),2
بوشهر،بوشهر،بهشت صادق,2
فارس،شیراز،عبدالمطلب,2
فارس،شیراز،بلوار 15 خرداد,2
خوزستان،اهواز،بلوار عدالت,2
آذربایجان شرقی،تبریز،پونک,2
لرستان،خرم آباد،اسلام شهر,2
یزد،یزد،شیخداد  -  نواب صفوی,2
فارس،شیراز،قیطریه,2
قزوین،قزوین،عارف,2
تهران،تهران،عسگریه,2
گیلان،رشت،انام,2
آذربایجان شرقی،تبریز،کوی کارمندان جنوبی(کرج),2
گیلان،رشت،بهاران 19/4,2
تهران،تهران،خیابان معراج جنوبی,2
مازندران،بابل،تهرانسر,2
تهران،تهران،گلباغ نماز,2
یزد،یزد،وردآورد,2
اصفهان،اصفهان،گلدشت غربی (منطقه8),2
آذربایجان شرقی،تبریز،عبد الرزاق,2
آذربایجان شرقی،تبریز،شمس آباد  -  مجیدیه,2
کرمان،جیرفت،قیطریه,2
سیستان و بلوچستان،زاهدان،بهشتی,2
تهران،تهران،بلوار عدالت,2
تهران،تهران،باغ فدک,2
خراسان رضوی،مشهد،خیابان بوعلی سینا,2
تهران،تهران،پل طالشان,2
گیلان،رشت،سبلان,2
خوزستان،اهواز،مجتمع مسکونی گلستان,2
قم،قم،مصلی امام خمینی,2
کردستان،سنندج،فرودگاه,2
مازندران،آمل،پرستار,2
آذربایجان شرقی،تبریز،فولادشهر,2
تهران،تهران،میدان سنگ شیر,2
تهران،تهران،جابرانصاری,2
تهران،تهران،شهرک الغدیر,2
همدان،همدان،کوی ششصد دستگاه,2
تهران،تهران،30 متری عمار,2
تهران،تهران،علامه امینی,2
کرمان،کرمان،بلوار سیدی,2
اصفهان،اصفهان،باغمیشه,2
اصفهان،اصفهان،استاد معین,2
تهران،تهران،خیابان شهید مصطفی خمینی,2
کرمانشاه،کرمانشاه،خیابان شهید جعفری (کسری),2
خوزستان،اهواز،قیطریه,2
تهران،تهران،سروش جنگل,2
مرکزی،اراک،دهکده المپیک,2
همدان،همدان،جردن,2
سمنان،سمنان،باغ فامیلی,2
گلستان،گرگان،شهید مطهری,2
خراسان رضوی،مشهد،میرداماد,2
خراسان رضوی،سبزوار،شاهد,2
گیلان،رشت،فردوس غرب,2
گیلان،رشت،جردن  -  ولیعصر,2
سمنان،سمنان،رسالت,2
آذربایجان غربی،ارومیه،گلشهر1,2
اصفهان،اصفهان،باغ فیض,2
البرز،کرج،وردآورد,2
تهران،تهران،محله لاکان,2
البرز،کرج،بلوار ارتش شرق,2
یزد،یزد،فهادان,2
سیستان و بلوچستان،زاهدان،بلوارمطهری,2
تهران،تهران،حمیدیان,2
کرمان،کرمان،شهرک ایرانمنش فاز1,2
تهران،تهران،کرگانه,2
تهران،تهران،شهرک صنعتی,2
تهران،تهران،کوی متخصصین,2
مازندران،ساری،ساری,2
گیلان،رشت،پاسداران,2
تهران،تهران،شهرک امیریه,2
فارس،شیراز،گلدشت محمدی,2
یزد،یزد،رزمندگان,2
تهران،تهران،کوی کارمندان شمالی(کرج),2
تهران،تهران،صدوقی - باهنر,2
یزد،یزد،شهرک امیریه,2
تهران،تهران،بهشتی,2
خوزستان،اهواز،بزرگراه یادگار امام جنوب,2
تهران،تهران،بلوار امین,2
آذربایجان شرقی،تبریز،کوی کارمندان شمالی(کرج),2
خوزستان،اهواز،کوی کارمندان شمالی(کرج),2
مازندران،آمل،ستاری,2
خراسان رضوی،مشهد،ابوذر (منطقه 15),2
کرمان،رفسنجان،پونک,2
آذربایجان شرقی،تبریز،صنایع (میرزای شیرازی),2
تهران،تهران،راه آهن (هشتگرد),2
تهران،تهران،شهدای گمنام,2
قم،قم،دروس,2
کرمانشاه،کرمانشاه،رشتیان,2
تهران،تهران،خیابان ابوحامد,2
مرکزی،اراک،سبحانی,2
مرکزی،اراک،خیابان شهید بهشتی (عباس آباد),2
یزد،یزد،الهیه,2
کرمان،کرمان،پیروزی,2
همدان،همدان،چهار باغ کاشانی,2
مازندران،ساری،طبرستان,2
خوزستان،اهواز،شهروند,2
البرز،کرج،اقدسیه,2
مازندران،آمل،جردن  -  ولیعصر,2
هرمزگان،بندرعباس،شهرک بهشتی,2
خوزستان،اهواز،چنیبه علیا,2
کرمانشاه،کرمانشاه،اشرفی اصفهانی,2
همدان،همدان،خیابان شهدا,2
فارس،شیراز،17 شهریور,2
تهران،تهران،بلوار مصیب مجیدی,2
کرمان،رفسنجان،اتوبان بابایی,2
مرکزی،اراک،آیت الله سعیدی,2
البرز،کرج،امامزاده عبدالله,2
تهران،تهران،پیام نور,2
گیلان،رشت،خیابان کارگر جنوبی,2
تهران،تهران،میدان بسیج,2
اصفهان،اصفهان،سئول,2
همدان،همدان،حصار دیزج,2
مازندران،آمل،توانیر,2
تهران،تهران،بهاران 19/2,2
همدان،همدان،خیابان اراک,2
خراسان رضوی،مشهد،قلهک,2
کرمان،کرمان،جهان نما(کرج),2
تهران،تهران،باغ دریاچه,2
هرمزگان،بندرعباس،میدان امامزاده عبدالله,2
گیلان،رشت،میدان فرهنگ,2
البرز،کرج،بهداری,2
خوزستان،اهواز،قدوسی غربی,2
تهران،تهران،پارک نشاط,2
قم،قم،مهرشهر(کرج),2
مازندران،بابل،سیدخندان,2
البرز،کرج،هاشمیه,2
کردستان،سنندج،باغ فیض,2
اصفهان،اصفهان،میدان امام علی,2
تهران،تهران،چهار باغ 45 متری اعتمادیه,2
گلستان،گرگان،فرمانیه,2
فارس،شیراز،شهرزیبا,2
تهران،تهران،کهندژ,2
کرمان،کرمان،خلیج فارس,2
تهران،تهران،خیرآباد (منطقه2),2
تهران،تهران،مقصودیه,2
اصفهان،اصفهان،ولیعصر,2
گیلان،رشت،میرداماد,2
گیلان،رشت،میدان گیل,2
اصفهان،اصفهان،فاطمی,2
تهران،تهران،قراملک,2
یزد،یزد،شهرزیبا,2
اصفهان،اصفهان،دارآباد,2
همدان،همدان،بلوار مصیب مجیدی,2
مازندران،ساری،یوسف آباد,2
تهران،تهران،گلکار,2
یزد،یزد،میدان مارکار  -  دهم فروردین,2
تهران،تهران،مرکز شهر,2
لرستان،خرم آباد،چیتگر,2
کرمان،کرمان،خیابان سرباز,2
گیلان،رشت،سعادت آباد,2
فارس،شیراز،تهرانپارس (منطقه 8),2
آذربایجان غربی،ارومیه،شیخ تپه,2
فارس،شیراز،سیدخندان,2
تهران،تهران،باهنر شمالی,2
یزد،یزد،مطهری  -  22 بهمن,2
البرز،کرج،عباس آباد,2
آذربایجان شرقی،تبریز،فرودگاه تبریز,2
آذربایجان شرقی،تبریز،پیچ شمرون,2
فارس،شیراز،گویم,2
تهران،تهران،چرنداب,2
قزوین،قزوین،هنرستان,2
یزد،یزد،مهرآوران,2
خوزستان،اهواز،سیدخندان,2
تهران،تهران،نواب,2
مازندران،آمل،فرهنگ شهر,2
اصفهان،اصفهان،مطهری (منطقه ۱۵),2
مازندران،آمل،پیچ شمرون,2
مازندران،آمل،خانی آباد,2
کرمان،کرمان،خیابان شهید رجائی,2
گیلان،رشت،شهرک غرب,2
فارس،شیراز،دشتی  -  ارتش,2
خراسان رضوی،سبزوار،کیانمهر(کرج),2
یزد،یزد،اهرستان,2
تهران،تهران،سفیرشمالی,2
گیلان،رشت،آفخرا,2
تهران،تهران،کوی دانشگاه,2
البرز،کرج،سردار جنگل,2
اصفهان،اصفهان،شمس آباد  -  مجیدیه,2
کرمانشاه،کرمانشاه،حجتی غربی,2
گیلان،رشت،چیتگر,2
مرکزی،اراک،نارمک,2
مازندران،بابل،امیرکبیر,2
مازندران،ساری،ولنجک,2
کردستان،سنندج،شهرک بعثت,2
البرز،کرج،ایرانشهر,2
فارس،شیراز،شهرک اکباتان,2
اصفهان،اصفهان،شهرآرا,2
خوزستان،اهواز،60 پاره,2
تهران،تهران،فرهنگیان,2
قزوین،قزوین،باقر‌آباد,2
البرز،کرج،سعدی,2
مازندران،سلمانشهر (متل قو)،نارمک,2
آذربایجان شرقی،تبریز،40 متر غربی,2
فارس،شیراز،مرودشت,2
اصفهان،اصفهان،امیرآباد,2
لرستان،خرم آباد،شهران,2
آذربایجان غربی،ارومیه،پرند,2
اصفهان،اصفهان،قائم مقام  -  سنائی,2
مازندران،سلمانشهر (متل قو)،آجودانیه,2
کرمان،کرمان،شهرک ایرانمنش فاز2,2
اصفهان،اصفهان،مطهری شمالی,2
لرستان،خرم آباد،آبشار (منطقه9),2
تهران،تهران،وزیرآباد,2
قم،قم،میدان بسیج,2
خراسان رضوی،مشهد،جماران,2
فارس،شیراز،کوی طلاب,2
اصفهان،اصفهان،بهشت زهرا,2
تهران،تهران،معراج,2
تهران،تهران،شهرک سعدی فاز 2,2
گیلان،رشت،ولایت,2
قم،قم،قیطریه,2
سیستان و بلوچستان،زاهدان،چمران,2
البرز،کرج،کمیل,2
فارس،شیراز،ونک,2
تهران،تهران،میدان پاسداران,2
گیلان،رشت،آج بیشه,2
یزد،یزد،میدان جانباز,2
تهران،تهران،دباغیان,2
تهران،تهران،میدان شهید بهشتی,2
مرکزی،اراک،اسلام شهر,2
یزد،یزد،منیریه,2
گیلان،رشت،زنجان,2
اصفهان،اصفهان،دانشگاه آزاد تبریز,2
مرکزی،اراک،شهرک حمید,2
اصفهان،اصفهان،سیچان,2
البرز،هشتگرد و نظرآباد،کیانپارس غربی,2
گیلان،رشت،بزرگراه جلال آل احمد,2
البرز،کرج،ابوذر (منطقه 14),2
خراسان جنوبی،بیرجند،سبلان,2
تهران،تهران،چهار راه سعدی,2
اصفهان،اصفهان،کوی ایثار,2
مازندران،ساری،فرح آباد,2
یزد،یزد،فردوسی,2
خراسان رضوی،مشهد،دروس,2
خراسان رضوی،مشهد،دانیال,2
خوزستان،اهواز،پونک,2
تهران،تهران،رسالت شرق,2
البرز،کرج،امیرآباد,2
قزوین،قزوین،سپه,2
تهران،تهران،شهاب,2
یزد،یزد،ابن سینا,2
خراسان رضوی،سبزوار،فردیس(کرج),2
مازندران،آمل،هفده شهریور,2
کرمانشاه،کرمانشاه،هفت تیر,2
گیلان،رشت،حکیمیه,2
کرمان،کرمان،میدان خواجو,2
یزد،یزد،بلوار دهه فجر,2
مازندران،بابل،هفت حوض,2
یزد،یزد،اکرم آباد,2
مازندران،آمل،ستارخان,2
همدان،همدان،چهار باغ ارتش,2
خراسان رضوی،مشهد،پاسداران,2
فارس،شیراز،صادقیه,2
لرستان،خرم آباد،بلوار شورا (منظقه5),2
اصفهان،اصفهان،فردوس غرب,2
فارس،شیراز،یاغچیان,2
یزد،یزد،دخمه زرتشتیان,2
گیلان،رشت،سازمان برنامه,2
مرکزی،اراک،مسکن,2
قزوین،قزوین،شهرک غرب,2
تهران،تهران،کار اندیش,2
خوزستان،اهواز،خزانه,2
هرمزگان،کیش،فلسطین,2
البرز،کرج،فرجام,2
همدان،همدان،باغستان(کرج),2
خراسان رضوی،مشهد،پردیسان,2
کرمان،کرمان،هروی,2
مرکزی،اراک،شهرک شهید بهشتی,2
هرمزگان،کیش،ائل گلی,2
فارس،شیراز،تهران,2
تهران،تهران،باقر‌آباد,2
یزد،یزد،نصر آباد,2
لرستان،خرم آباد،شقایق,2
تهران،تهران،چاه قبله,2
یزد،یزد،دهه فجر بالاتر از صاحب الزمان,2
مازندران،سلمانشهر (متل قو)،تهران_آزادی,2
تهران،تهران،شیخ فضل الله نوری,2
البرز،کرج،پاتریس لومومبا,2
بوشهر،بوشهر،شهرک پرواز,2
تهران،تهران،ولیعصر جنوبی,2
کرمانشاه،کرمانشاه،اتوبوسرانی,1
اصفهان،اصفهان،قنات کوثر,1
لرستان،خرم آباد،آبشار,1
اصفهان،اصفهان،شهریار(کرج),1
کرمان،کرمان،امیرالمومنین,1
خوزستان،اهواز،تهران نو,1
تهران،تهران،بلوار جمهوری,1
مازندران،بابل،شهرک شمال,1
تهران،تهران،خیابان شهید رجایی (ملک),1
تهران،تهران،حضرت پور,1
البرز،کرج،خیابان مرتضوی,1
مرکزی،اراک،اسدآبادی (منطقه5),1
اصفهان،اصفهان،بلوار تعاون,1
مازندران،آمل،شاهین (منطقه 5 ),1
تهران،تهران،استقامت,1
البرز،کرج،ملاصدرا,1
اصفهان،اصفهان،تهرانسر,1
آذربایجان شرقی،تبریز،تهران نو,1
آذربایجان غربی،ارومیه،دانشکده,1
قم،قم،صنایع (میرزای شیرازی),1
گیلان،رشت،شاهین ویلا(کرج),1
مازندران،آمل،شهرک غرب,1
تهران،تهران،میانرود,1
قم،قم،تهران ویلا,1
البرز،کرج،جی,1
خوزستان،اهواز،جنت آباد,1
یزد،یزد،میدان نماز,1
مازندران،آمل،گرجی محله,1
فارس،شیراز،شیخ فضل الله,1
یزد،یزد،خیابان بهشتی,1
سمنان،سمنان،قایم,1
گیلان،رشت،شوش,1
البرز،کرج،نوروزیان,1
فارس،شیراز،پرند,1
همدان،همدان،فردوسی,1
کرمانشاه،کرمانشاه،برق آلستوم,1
مازندران،ساری،کاوه,1
البرز،کرج،خیابان شهدا زریسف,1
کرمان،کرمان،شهرری,1
البرز،هشتگرد و نظرآباد،شهرک اکباتان,1
گیلان،رشت،بلوار مطهری,1
اصفهان،اصفهان،زند,1
همدان،همدان،چهار باغ شهید رجایی,1
قزوین،قزوین،رودکی,1
کرمان،جیرفت،شهرک الهیه غرب,1
اصفهان،اصفهان،زرکش,1
اصفهان،اصفهان،اتوبان بابایی,1
قم،قم،خطیب,1
کرمان،کرمان،جمهوری,1
مازندران،بابل،ایستگاه کیاکلا,1
مازندران،ساری،امیرآباد,1
اصفهان،اصفهان،گلستان جنوبی,1
البرز،کرج،بهار,1
البرز،کرج،رباط,1
اصفهان،اصفهان،افسریه,1
مازندران،ساری،حزب الله,1
لرستان،خرم آباد،فلک‌الدین (منطقه10),1
هرمزگان،کیش،فاز 3 کوروش,1
گیلان،رشت،نقره دشت,1
تهران،تهران،صدرا,1
آذربایجان شرقی،تبریز،میدان انقلاب,1
گیلان،رشت،مرداویج ( بین میدان ازادی و فرایبورگ),1
آذربایجان شرقی،تبریز،شهرک شهید بهشتی خیابان نماز,1
خوزستان،اهواز،فاز 5 پادادشهر,1
اصفهان،اصفهان،پایگاه هشتم شکاری,1
تهران،تهران،عارف,1
مازندران،چالوس، نوشهر و کلارآباد،دزدک(نوشهر),1
خراسان رضوی،مشهد،مجیدیه جنوبی,1
مازندران،چالوس، نوشهر و کلارآباد،سهروردی,1
مرکزی،اراک،علم و صنعت,1
فارس،شیراز،دامپزشکی,1
خوزستان،اهواز،دانشگاه شهید چمران(کوی استادان),1
مازندران،آمل،منفرد نیاکی,1
تهران،تهران،باهنر,1
فارس،شیراز،ظفر,1
مرکزی،اراک،اتوبان باکری,1
فارس،شیراز،خورشید,1
کرمان،کرمان،میدان عاشورا,1
تهران،تهران،شریعتی جنوبی,1
اصفهان،اصفهان،زیتون کارمندی,1
تهران،تهران،شهرک شهید مطهری,1
تهران،تهران،گاز شرقی,1
تهران،تهران،جدیری,1
اردبیل،اردبیل،جدیری,1
قزوین،قزوین،الهیه,1
اردبیل،اردبیل،خزانه,1
سیستان و بلوچستان،زاهدان،قلهک,1
مازندران،بابل،گرجی آباد,1
تهران،تهران،پل بند (نظام‌آباد),1
همدان،همدان،جردن  -  ولیعصر,1
گیلان،رشت،شهرزیبا,1
مرکزی،اراک،شهران,1
اردبیل،اردبیل،تهران,1
گیلان،رشت،استخر,1
کرمان،کرمان،دولت,1
مازندران،ساری،کوی اصحاب,1
قم،قم،فرهنگیان فاز 2,1
گیلان،رشت،انرژی اتمی(کرج),1
کرمانشاه،کرمانشاه،تهرانپارس (منطقه 8),1
کرمانشاه،کرمانشاه،جمهوری اسلامی  -  امام جعفر صادق,1
گیلان،رشت،ظفر,1
اصفهان،اصفهان،استقلال,1
آذربایجان شرقی،تبریز،شیخ بهایی,1
اصفهان،اصفهان،لادان ( بلوار ایت اله اشرفی اصفهانی),1
تهران،تهران،کیاکلا (هیچرود),1
کرمان،کرمان،شهرک جماران,1
البرز،کرج،فرشته,1
مازندران،چالوس، نوشهر و کلارآباد،زوات (چالوس),1
سمنان،سمنان،سعدی,1
یزد،یزد،بلوار سلمان فارسی,1
تهران،تهران،بلوار ایرج میرزا,1
تهران،تهران،چهارراه فرهنگ (منطقه1),1
قزوین،قزوین،استاد معین,1
خوزستان،اهواز،شهرآرا,1
کردستان،سنندج،تعریف,1
فارس،شیراز،اختیاریه,1
کرمانشاه،کرمانشاه،کامرانیه,1
قزوین،قزوین،هادی‌آباد,1
گیلان،رشت،ازگل,1
اصفهان،اصفهان،شهید رجایی,1
خراسان رضوی،مشهد،مطهری (منطقه ۷),1
البرز،کرج،دیباجی,1
البرز،هشتگرد و نظرآباد،فاز سه (شهر جدید هشتگرد),1
مازندران،آمل،مدرس,1
مازندران،چالوس، نوشهر و کلارآباد،علی آباد (نوشهر),1
خوزستان،اهواز،فردوس غرب,1
تهران،تهران،قاضی کتی,1
همدان،همدان،میدان آزادی,1
اصفهان،اصفهان،زرهی,1
گیلان،رشت،شهران,1
آذربایجان غربی،ارومیه،مولوی,1
البرز،هشتگرد و نظرآباد،سعادت آباد,1
کرمانشاه،کرمانشاه،گمرک,1
فارس،شیراز،پرستش,1
خراسان رضوی،مشهد،میدان انقلاب,1
مرکزی،اراک،شهرک بعثت,1
تهران،تهران،سایر,1
کرمان،کرمان،اشرفی اصفهانی,1
قم،قم،حکیمیه,1
بوشهر،بوشهر،امامزاده,1
البرز،هشتگرد و نظرآباد،شهرک‌ بعثت (هشتگرد),1
تهران،تهران،مدرس جنوبی,1
کردستان،سنندج،شهدا (فرح),1
اصفهان،اصفهان،شهرک غرب,1
تهران،تهران،مهرگان,1
تهران،تهران،میرزا طاهر,1
لرستان،خرم آباد،شمشیرآباد (منطقه7),1
فارس،شیراز،راه آهن,1
سیستان و بلوچستان،زاهدان،پهلوانی,1
خوزستان،اهواز،گیشا,1
آذربایجان شرقی،تبریز،ایرانشهر,1
مرکزی،اراک،خیابان شریعتی,1
تهران،تهران،شهرک شهاب نیا,1
ایلام،ایلام،جمهوری,1
قزوین،قزوین،عدل,1
فارس،شیراز،شهران,1
یزد،یزد،گیشا,1
قم،قم،قلهک,1
قم،قم،زیباشهر,1
البرز،کرج،لشکر,1
کردستان،سنندج،سعادت آباد,1
البرز،کرج،جابرانصاری,1
کردستان،سنندج،قطارچیان,1
خراسان رضوی،مشهد،فردیس(کرج),1
البرز،کرج،مطهری (منطقه1),1
خراسان رضوی،مشهد،کمپلو جنوبی,1
گیلان،رشت،کسبخ,1
گیلان،رشت،بزرگمهر,1
تهران،تهران،چهارراه بانک,1
قزوین،قزوین،شهرک شهید رجایی,1
البرز،کرج،میدان ولیعصر,1
مازندران،سلمانشهر (متل قو)،دانیال,1
اصفهان،اصفهان،خواجه نظام الملک,1
آذربایجان شرقی،تبریز،کوی فرهنگیان,1
قزوین،قزوین،شهریار,1
البرز،کرج،طالقانی,1
تهران،تهران،باغ معین,1
فارس،شیراز،رباط,1
آذربایجان شرقی،تبریز،مولانا,1
گیلان،رشت،تهرانسر,1
خوزستان،اهواز،آریا شهر,1
یزد،یزد،میدان ابوالفضل,1
قزوین،قزوین،پاسداران,1
البرز،کرج،تهران ویلا,1
کردستان،سنندج،فاطمی,1
کرمان،کرمان،پادادشهر,1
البرز،هشتگرد و نظرآباد،بلوار شهیدلاری‌نژاد (هشتگرد),1
تهران،تهران،خیابان جهان,1
اصفهان،اصفهان،جمالزاده,1
اصفهان،اصفهان،فلکه گاز (آزادی),1
فارس،شیراز،بزرگراه نواب صفوی,1
قم،قم،گلشهر(کرج),1
یزد،یزد،میدان سیلو,1
کردستان،سنندج،کانی کوزله,1
مازندران،آمل،اوین,1
هرمزگان،بندرعباس،شهرک الهیه جنوبی,1
اصفهان،اصفهان،شهرک بنفشه(کرج),1
اصفهان،اصفهان،گلشهر,1
فارس،شیراز،کمیل,1
خراسان رضوی،مشهد،نیاوران,1
اصفهان،اصفهان،نظام آباد,1
اصفهان،اصفهان،حصه,1
تهران،تهران،کیوانفر,1
کرمان،کرمان،احمدی,1
فارس،شیراز،شهرک نفت,1
یزد،یزد،تهرانسر,1
خراسان رضوی،سبزوار،جردن  -  ولیعصر,1
البرز،کرج،دروازه شمیران,1
کرمان،کرمان،پاسداران,1
کرمان،کرمان،شیخ احمد کافی,1
تهران،تهران،میدان شهدای محراب,1
قزوین،قزوین،دروازه رشت,1
گیلان،رشت،پسیخان,1
خراسان رضوی،مشهد،خیابان مهدیه,1
البرز،کرج،نیایش,1
البرز،کرج،میدان المپیک,1
خراسان رضوی،مشهد،میدان امامزاده عبدالله,1
فارس،شیراز،فرامرز عباسی,1
آذربایجان شرقی،تبریز،معالی آباد,1
مازندران،آمل،شریعتی,1
مازندران،ساری،تهرانپارس (منطقه ۴),1
لرستان،خرم آباد،گلشن (منطقه4),1
البرز،کرج،رسالت,1
یزد،یزد،اکرمیه,1
اصفهان،اصفهان،چهار باغ بعثت,1
همدان،همدان،پاسداران,1
همدان،همدان،کوی بیمه,1
همدان،همدان،قلهک,1
یزد،یزد،سلمان فارسی پایین تر از بسیج,1
تهران،تهران،مهدی آباد,1
آذربایجان شرقی،تبریز،گلسار,1
البرز،کرج،میدان خراسان,1
تهران،تهران،حزب الله,1
مرکزی،اراک،زنبیل آباد (شهید صدوقی),1
تهران،تهران،شهرک ایثار,1
مرکزی،اراک،بلوار فاطمیه,1
آذربایجان شرقی،تبریز،شهرک آزادی,1
بوشهر،بوشهر،امام رضا,1
آذربایجان شرقی،تبریز،حکیم نظامی,1
یزد،یزد،میدان آیت الله خاتمی,1
مازندران،چالوس، نوشهر و کلارآباد،شهرک امیردشت (کلارآباد),1
مازندران،سلمانشهر (متل قو)،سیدخندان,1
کرمان،کرمان،بیست و دو بهمن,1
آذربایجان شرقی،تبریز،نیاوران,1
تهران،تهران،شهرک مینودر,1
مرکزی،اراک،ظفر,1
تهران،تهران،باغ شمال,1
